treated_repo,control_repo,onset_month,first_agent,match_distance,treated_log_pr_mean,treated_log_pr_slope,treated_merge_rate,control_log_pr_mean,control_log_pr_slope,control_merge_rate
https://api.github.com/repos/alexbelgium/hassio-addons,https://api.github.com/repos/visgl/luma.gl,2025-11-01 00:00:00+00:00,OpenAI_Codex,1.1385661355624217,2.2992349810428787,-1.1989476363991851,0.8604651162790697,1.612093968983826,-0.9729550745276572,0.7391304347826086
https://api.github.com/repos/marin-community/levanter,https://api.github.com/repos/visgl/luma.gl,2025-11-01 00:00:00+00:00,OpenAI_Codex,0.9083607325511477,2.049489431972549,-0.7331685343967135,0.64,1.612093968983826,-0.9729550745276572,0.7391304347826086
https://api.github.com/repos/neondatabase/website,https://api.github.com/repos/reflex-dev/reflex-web,2025-08-01 00:00:00+00:00,Devin,1.3903848063349604,2.96153674396229,0.34657359027997225,0.859375,2.7361639172467935,0.8673005276940526,0.7076923076923077
https://api.github.com/repos/doobidoo/mcp-memory-service,https://api.github.com/repos/bzsanti/oxidizePdf,2025-11-01 00:00:00+00:00,Claude_Code,0.39419986218239755,2.340361321429713,0.5249110622493385,0.8125,2.26598013765831,0.41333928659223396,0.8928571428571429
https://api.github.com/repos/gemwalletcom/gem-ios,https://api.github.com/repos/SciML/OrdinaryDiffEq.jl,2025-11-01 00:00:00+00:00,Claude_Code,0.15755844637488975,2.459252969409291,-0.9281489951828131,0.7727272727272727,2.4559028574581236,-0.852374046119213,0.75
https://api.github.com/repos/graphistry/pygraphistry,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,Claude_Code,0.3971477142289261,2.1930837373367003,1.151292546497022,0.9473684210526315,2.145383456123142,0.9359010884507956,0.9090909090909091
https://api.github.com/repos/pydantic/pydantic-ai,https://api.github.com/repos/SciML/NonlinearSolve.jl,2025-11-01 00:00:00+00:00,Claude_Code,0.4889097866452854,1.7576665195212489,-0.7331685343967139,0.5555555555555556,1.5668267885974723,-0.8523740461192123,0.4666666666666667
https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,Claude_Code,0.4652264156293231,0.9241962407465937,-0.3465735902799728,0.4,0.9985774245179969,-0.4581453659370776,0.5
https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,Claude_Code,0.4284933390404322,2.1700861135077165,1.1756876285817386,0.8723404255319149,2.145383456123142,0.9359010884507956,0.9090909090909091
https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,OpenAI_Codex,0.5693171778761021,2.9895927450459845,-0.4522281371135762,0.9552238805970149,2.727240151709369,-0.41049027603491506,0.8695652173913043
https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,Copilot,0.28186695870132844,1.6350915928128098,0.2938933324510593,0.21428571428571427,1.5214493971559453,0.20273255405408214,0.18181818181818182
https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,Copilot,0.534961602991496,1.9904206132634874,-0.06676569631226134,0.3684210526315789,2.062069541300165,-3.1140352347971377e-16,0.23809523809523808
https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,Copilot,0.30775170869804896,0.9241962407465937,-0.3465735902799728,0.6,0.963457252632055,-0.20273255405408233,0.6
https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,Copilot,0.4047068633413465,1.499936556776755,0.09116077839697716,0.45454545454545453,1.535056728662697,-2.7080812917903507e-16,0.5454545454545454
https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,Copilot,0.1468619940619962,1.6917246050779422,-0.23500181462286768,0.7857142857142857,1.7215953246411713,-0.16823611831060703,0.7857142857142857
https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,Claude_Code,0.941909162605624,3.459648344154776,0.6208565661543912,0.7818181818181819,2.9983883301037166,0.28768207245178073,0.8032786885245902
https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,Claude_Code,0.4367768336400734,1.290400336969297,-0.4904146265058629,1.0,1.0593512767826485,-0.34657359027997253,1.0
https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,Claude_Code,0.5551056275154922,1.1945063128187032,-0.14384103622589053,0.8571428571428571,1.290400336969297,-0.20273255405408191,0.7
https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,Copilot,0.4733069735943519,3.3776702369381257,-0.2653141255310856,0.2840909090909091,3.724790354048231,-0.2938933324510597,0.224
https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,Copilot,0.38688075457286897,1.3647815207407001,0.4581453659370774,0.9,1.155245300933242,0.34657359027997264,0.8571428571428571
https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,Copilot,0.49641705665358027,1.8782632010564164,0.5148097085905784,0.25,1.866140652999458,0.29389333245105936,0.23529411764705882
https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,Copilot,0.5099732591326965,1.6225114834851941,-0.458145365937077,0.5294117647058824,1.5283224928901904,-0.6263814842476836,0.6153846153846154
https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,Copilot,0.22158582209309946,1.2688874965901065,0.2554128118829952,0.75,1.1945063128187032,0.34657359027997237,0.75
https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,OpenAI_Codex,0.5675609632326095,2.545101295419805,-0.4691348192964651,0.5641025641025641,1.752498457342594,-0.4904146265058631,0.5714285714285714
https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,OpenAI_Codex,0.5339908784721378,1.9269145052641097,0.20273255405408214,0.7777777777777778,1.4161650806831194,0.45814536593707766,0.8181818181818182
https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,Devin,0.8196613165972373,1.612093968983826,-0.12565721414045372,0.2,1.8483924814931871,-2.6446823923939304e-16,0.35294117647058826
https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,Claude_Code,0.5526390925376019,0.6931471805599453,-5.892575845235826e-17,0.6666666666666666,0.963457252632055,-0.20273255405408233,0.6
https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,Claude_Code,0.17788732702932555,1.3647815207407001,-0.25541281188299536,0.5555555555555556,1.3862943611198906,-0.3465735902799728,0.5454545454545454
https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,Claude_Code,0.7482674490103983,0.6931471805599453,-5.892575845235826e-17,0.3333333333333333,0.9241962407465937,0.34657359027997253,0.4
https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,Claude_Code,0.5978130151390928,1.8296459087188957,-0.8523740461192125,0.5714285714285714,1.7234946650127174,-0.8523740461192129,0.4
https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,OpenAI_Codex,0.5916686527762305,1.0986122886681098,5.888253231672454e-18,0.8333333333333334,1.5958305809273485,-0.11157177565710481,0.75
https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,OpenAI_Codex,1.2057386633056073,3.68273992560593,0.08215152564563792,0.7619047619047619,3.5845461606352456,-0.16271120021731414,0.9824561403508771
https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,Copilot,0.29286882483335086,1.7079879931344195,-0.4904146265058628,0.6666666666666666,1.7079879931344195,-0.6263814842476835,0.6666666666666666
