omitted_repo_id,n,prior_reviewer_share
1126036125,3601,0.712857539572341
275993885,3601,0.712857539572341
1018698329,3601,0.712857539572341
790713784,3601,0.7125798389336295
375389266,3601,0.7125798389336295
227265548,3601,0.7125798389336295
115110181,3601,0.7125798389336295
370740787,3601,0.7123021382949181
173787329,3601,0.712857539572341
460848,3601,0.7123021382949181
2643878,3601,0.712857539572341
91778759,3602,0.7123820099944476
552234230,3602,0.7123820099944476
918657398,3602,0.712659633536924
130688011,3602,0.712659633536924
152572186,3602,0.7123820099944476
276767390,3602,0.712659633536924
79375056,3602,0.712659633536924
123474692,3602,0.7123820099944476
1046818288,3602,0.712659633536924
207588519,3602,0.712659633536924
756126820,3602,0.7123820099944476
176982014,3602,0.712659633536924
467844167,3602,0.712659633536924
479469128,3602,0.712659633536924
188078602,3602,0.712659633536924
638951438,3602,0.7123820099944476
47776025,3602,0.712659633536924
596377730,3602,0.712659633536924
959594813,3602,0.712659633536924
472313202,3602,0.712659633536924
158147798,3602,0.7123820099944476
456549280,3602,0.712659633536924
572984571,3602,0.7123820099944476
762075486,3602,0.712659633536924
965615190,3602,0.712659633536924
981760967,3602,0.712659633536924
44751102,3602,0.7123820099944476
1078762196,3602,0.712659633536924
441934534,3602,0.712659633536924
1130828193,3602,0.712659633536924
43512914,3602,0.712659633536924
118510171,3602,0.712659633536924
768813127,3602,0.7123820099944476
220080707,3602,0.712659633536924
962090208,3602,0.712659633536924
126714855,3602,0.7123820099944476
75196241,3602,0.712659633536924
1059326899,3602,0.712659633536924
578006143,3602,0.712659633536924
1054512829,3602,0.712659633536924
467144767,3602,0.712659633536924
259443397,3602,0.712659633536924
382038756,3602,0.712659633536924
887503379,3602,0.712659633536924
474026,3602,0.7123820099944476
4127088,3602,0.7123820099944476
121770401,3602,0.712659633536924
460615268,3602,0.712659633536924
808419207,3602,0.712659633536924
1040520976,3602,0.7123820099944476
1034536910,3602,0.712659633536924
350399100,3602,0.712659633536924
988612144,3602,0.712659633536924
50565430,3602,0.712659633536924
1021219064,3602,0.712659633536924
1129412166,3602,0.712659633536924
224878780,3602,0.7123820099944476
1019360350,3602,0.7123820099944476
2312301,3602,0.712659633536924
183895098,3602,0.712659633536924
142563999,3602,0.712659633536924
17620347,3602,0.7123820099944476
208362715,3602,0.712659633536924
138313497,3602,0.712659633536924
1072554688,3602,0.712659633536924
1146928510,3602,0.7123820099944476
1160886023,3602,0.712659633536924
459365817,3602,0.712659633536924
465735144,3602,0.712659633536924
940076402,3602,0.712659633536924
132453438,3602,0.712659633536924
862578138,3602,0.712659633536924
1158845111,3602,0.712659633536924
1138007869,3602,0.712659633536924
771518385,3602,0.712659633536924
999686447,3602,0.7123820099944476
1109079845,3602,0.712659633536924
945551361,3602,0.712659633536924
774497032,3602,0.712659633536924
66571349,3602,0.712659633536924
960954034,3602,0.712659633536924
17960746,3602,0.7123820099944476
726462257,3602,0.712659633536924
517126881,3602,0.712659633536924
1066127724,3602,0.712659633536924
692042935,3602,0.7123820099944476
679584,3602,0.712659633536924
1074023461,3602,0.712659633536924
118933991,3602,0.712659633536924
1130393,3602,0.7123820099944476
91614604,3602,0.712659633536924
33884891,3602,0.712659633536924
1134220362,3602,0.712659633536924
1158411922,3602,0.712659633536924
1176011916,3602,0.712659633536924
561356395,3602,0.712659633536924
350360184,3602,0.7123820099944476
1031912724,3602,0.712659633536924
896363641,3602,0.712659633536924
23156260,3602,0.7123820099944476
620373427,3602,0.7123820099944476
323591830,3602,0.7123820099944476
1086572146,3602,0.712659633536924
740303686,3602,0.712659633536924
667370415,3602,0.712659633536924
320393623,3602,0.7123820099944476
201808511,3602,0.712659633536924
827373265,3602,0.712659633536924
946380199,3602,0.712659633536924
1179558010,3602,0.712659633536924
1176347858,3602,0.712659633536924
1022409312,3602,0.712659633536924
22933562,3602,0.712659633536924
3368190,3602,0.712659633536924
612733832,3602,0.7123820099944476
473914810,3602,0.712659633536924
503760270,3602,0.712659633536924
911664220,3602,0.7123820099944476
1107676388,3602,0.7123820099944476
598261814,3602,0.712659633536924
1118085970,3602,0.712659633536924
43441403,3602,0.712659633536924
887469218,3602,0.7123820099944476
989134268,3602,0.712659633536924
429578090,3602,0.712659633536924
889784913,3602,0.712659633536924
155220641,3602,0.712659633536924
111120773,3602,0.712659633536924
174522026,3602,0.712659633536924
21764480,3602,0.7123820099944476
137745056,3602,0.712659633536924
956666876,3602,0.712659633536924
1122751664,3602,0.712659633536924
771479895,3602,0.712659633536924
60024365,3602,0.712659633536924
30856851,3602,0.7123820099944476
730753909,3602,0.7123820099944476
1175489176,3602,0.712659633536924
152362178,3602,0.712659633536924
1165277268,3602,0.712659633536924
1010094371,3602,0.7123820099944476
190729906,3602,0.7123820099944476
996540721,3602,0.712659633536924
184860689,3602,0.712659633536924
461921306,3602,0.712659633536924
165670309,3602,0.7123820099944476
327265659,3602,0.712659633536924
30203935,3602,0.712659633536924
931506474,3602,0.712659633536924
361044034,3602,0.7123820099944476
1088382917,3602,0.7123820099944476
212298733,3602,0.712659633536924
771445153,3602,0.7123820099944476
178617867,3602,0.7123820099944476
1050131556,3602,0.7123820099944476
161133770,3602,0.7123820099944476
2524463,3602,0.712659633536924
23439463,3602,0.712659633536924
872087586,3602,0.712659633536924
280557054,3602,0.712659633536924
126130885,3602,0.712659633536924
748613975,3602,0.712659633536924
75155212,3602,0.712659633536924
204086862,3602,0.712659633536924
869641608,3602,0.712659633536924
1060300773,3602,0.712659633536924
70809374,3602,0.712659633536924
14052034,3602,0.712659633536924
1073529238,3602,0.712659633536924
1182308005,3602,0.712659633536924
197275551,3602,0.712659633536924
95178985,3602,0.712659633536924
821414566,3602,0.712659633536924
32686245,3602,0.712659633536924
679506386,3602,0.712659633536924
128665842,3602,0.712659633536924
211644266,3602,0.712659633536924
262013713,3602,0.712659633536924
106087444,3602,0.712659633536924
49122742,3602,0.7123820099944476
988222683,3602,0.7123820099944476
57291392,3602,0.712659633536924
729514185,3602,0.7123820099944476
490124346,3602,0.712659633536924
660776503,3602,0.712659633536924
1067778478,3602,0.712659633536924
760263674,3602,0.712659633536924
1182790403,3602,0.712659633536924
1015862230,3602,0.7123820099944476
1110222585,3602,0.712659633536924
496817075,3602,0.7123820099944476
681656806,3602,0.712659633536924
153092751,3602,0.7123820099944476
851610840,3602,0.712659633536924
668906267,3602,0.712659633536924
1079200299,3602,0.712659633536924
982978455,3602,0.712659633536924
77174670,3602,0.7123820099944476
190815700,3602,0.7123820099944476
836853050,3602,0.7123820099944476
514553345,3602,0.712659633536924
934403922,3602,0.712659633536924
580974564,3602,0.712659633536924
449649393,3602,0.712659633536924
202570697,3602,0.712659633536924
491794726,3602,0.712659633536924
1160497244,3602,0.712659633536924
678910533,3602,0.712659633536924
17042400,3602,0.712659633536924
894702569,3602,0.712659633536924
892503310,3602,0.7123820099944476
39242894,3602,0.712659633536924
1644196,3602,0.712659633536924
398863403,3602,0.7123820099944476
1081661723,3602,0.7123820099944476
932721496,3602,0.712659633536924
979858226,3602,0.7123820099944476
6860771,3602,0.7123820099944476
4414698,3602,0.712659633536924
643971174,3602,0.712659633536924
587859813,3602,0.7123820099944476
721585564,3602,0.712659633536924
846698999,3602,0.712659633536924
44983668,3602,0.712659633536924
124290023,3602,0.7123820099944476
856968833,3602,0.712659633536924
9156682,3602,0.712659633536924
756594023,3602,0.712659633536924
210472898,3602,0.7123820099944476
945896114,3602,0.7123820099944476
1048286583,3602,0.712659633536924
32189655,3602,0.712659633536924
359305341,3602,0.712659633536924
575865240,3602,0.712659633536924
53311716,3602,0.712659633536924
553878560,3602,0.7123820099944476
1165324947,3602,0.712659633536924
285502515,3602,0.712659633536924
624615692,3602,0.712659633536924
792542977,3602,0.7123820099944476
644461337,3602,0.712659633536924
964395174,3602,0.712659633536924
48833910,3602,0.712659633536924
81518954,3602,0.712659633536924
1061298373,3602,0.712659633536924
946477316,3602,0.712659633536924
105010691,3602,0.7123820099944476
22636263,3602,0.712659633536924
214868921,3602,0.712659633536924
987623716,3602,0.712659633536924
1120304511,3602,0.712659633536924
59312827,3602,0.712659633536924
765572754,3602,0.712659633536924
437245741,3602,0.712659633536924
798201435,3602,0.712659633536924
135059452,3602,0.7123820099944476
723294223,3602,0.712659633536924
799220316,3602,0.712659633536924
405856817,3602,0.712659633536924
228387695,3602,0.712659633536924
35998691,3602,0.7123820099944476
392610935,3602,0.7123820099944476
539768967,3602,0.7123820099944476
100426697,3602,0.7123820099944476
426659329,3602,0.712659633536924
258859734,3602,0.712659633536924
470727349,3602,0.7123820099944476
102619418,3602,0.712659633536924
669533784,3602,0.712659633536924
63995402,3602,0.712659633536924
565750987,3602,0.712659633536924
561311177,3602,0.7123820099944476
151148482,3602,0.7123820099944476
193215554,3602,0.712659633536924
1165733654,3602,0.712659633536924
75695575,3602,0.712659633536924
515316924,3602,0.712659633536924
215705753,3602,0.7123820099944476
911256711,3602,0.7123820099944476
791301928,3602,0.712659633536924
188592933,3602,0.712659633536924
34347524,3602,0.7123820099944476
684453598,3602,0.7123820099944476
220780121,3602,0.7123820099944476
1139155552,3602,0.712659633536924
777912773,3602,0.7123820099944476
25655458,3602,0.712659633536924
189285554,3602,0.712659633536924
169677297,3602,0.7123820099944476
1036828121,3602,0.712659633536924
72495579,3602,0.7123820099944476
930653539,3602,0.7123820099944476
449656810,3602,0.7123820099944476
533871213,3602,0.712659633536924
734165758,3602,0.712659633536924
1151972675,3602,0.712659633536924
217703664,3602,0.712659633536924
222730845,3602,0.712659633536924
812973394,3602,0.712659633536924
34941695,3602,0.7123820099944476
515302020,3602,0.7123820099944476
493550477,3602,0.7123820099944476
1178493295,3602,0.712659633536924
669029134,3602,0.7123820099944476
1130564872,3602,0.712659633536924
587050620,3602,0.712659633536924
1146193768,3602,0.712659633536924
1182108611,3602,0.712659633536924
1001215857,3602,0.712659633536924
847554389,3602,0.7123820099944476
307397117,3602,0.712659633536924
677083126,3602,0.712659633536924
2218679,3602,0.712659633536924
1931356,3602,0.712659633536924
4647320,3602,0.712659633536924
15111821,3602,0.712659633536924
945624059,3602,0.712659633536924
219334214,3602,0.712659633536924
784065050,3602,0.712659633536924
1074669117,3602,0.712659633536924
1004746079,3602,0.712659633536924
3732632,3602,0.712659633536924
23267883,3602,0.7123820099944476
654560183,3602,0.7123820099944476
48266773,3602,0.712659633536924
136998336,3602,0.7123820099944476
66974243,3602,0.712659633536924
787076358,3602,0.712659633536924
63882194,3602,0.7123820099944476
1114821770,3602,0.712659633536924
41986369,3602,0.712659633536924
288428676,3602,0.712659633536924
255515795,3602,0.712659633536924
220517730,3602,0.7123820099944476
1128612043,3602,0.712659633536924
15402300,3602,0.712659633536924
423775360,3602,0.712659633536924
945530209,3602,0.712659633536924
632024122,3602,0.7123820099944476
1155025406,3602,0.712659633536924
339972716,3602,0.712659633536924
1168654724,3602,0.7123820099944476
521616059,3602,0.712659633536924
705957157,3602,0.712659633536924
308829430,3602,0.7123820099944476
944239457,3602,0.712659633536924
540527604,3602,0.7123820099944476
268757125,3602,0.712659633536924
18843954,3602,0.712659633536924
621575252,3602,0.712659633536924
701547123,3602,0.712659633536924
358226004,3602,0.712659633536924
927967893,3602,0.712659633536924
133999378,3602,0.7123820099944476
275118967,3602,0.712659633536924
1024554267,3602,0.712659633536924
386644013,3602,0.7123820099944476
1116744615,3602,0.712659633536924
1163722224,3602,0.712659633536924
237392204,3602,0.712659633536924
951563472,3602,0.712659633536924
240583093,3602,0.712659633536924
385453795,3602,0.712659633536924
937253475,3602,0.712659633536924
39464018,3602,0.7123820099944476
905829672,3602,0.712659633536924
809772615,3602,0.712659633536924
669466632,3602,0.7123820099944476
1109734469,3602,0.712659633536924
130741783,3602,0.712659633536924
846729675,3602,0.7123820099944476
87232028,3602,0.712659633536924
9852918,3602,0.712659633536924
3947396,3602,0.712659633536924
805807054,3602,0.712659633536924
933720213,3602,0.7123820099944476
720506531,3602,0.712659633536924
130877729,3602,0.712659633536924
1102157650,3602,0.712659633536924
1037589783,3602,0.712659633536924
235221262,3602,0.7123820099944476
60246359,3602,0.7123820099944476
355476462,3602,0.712659633536924
931933207,3602,0.712659633536924
143846881,3602,0.712659633536924
1134426800,3602,0.712659633536924
1223855,3602,0.7123820099944476
886562005,3602,0.712659633536924
602302890,3602,0.7123820099944476
45490972,3602,0.7123820099944476
752526884,3602,0.7123820099944476
574173538,3602,0.712659633536924
279447394,3602,0.712659633536924
1102890152,3602,0.712659633536924
144999365,3602,0.712659633536924
17165658,3602,0.712659633536924
255674342,3602,0.7123820099944476
764642350,3602,0.7123820099944476
57452143,3602,0.712659633536924
278914823,3602,0.712659633536924
240541316,3602,0.712659633536924
946057362,3602,0.7123820099944476
731413838,3602,0.7123820099944476
987976055,3602,0.712659633536924
45936895,3602,0.712659633536924
336521419,3602,0.712659633536924
365739812,3602,0.712659633536924
4053456,3602,0.712659633536924
40846170,3602,0.712659633536924
821360765,3602,0.7123820099944476
35866694,3602,0.712659633536924
363690519,3602,0.7123820099944476
737391131,3602,0.7123820099944476
674372480,3602,0.7123820099944476
456680590,3602,0.712659633536924
69797810,3602,0.712659633536924
939050384,3602,0.712659633536924
208279416,3602,0.7123820099944476
11008207,3602,0.712659633536924
137485248,3602,0.7123820099944476
1118297842,3602,0.712659633536924
725103703,3602,0.7123820099944476
930507751,3602,0.712659633536924
1090660826,3602,0.712659633536924
39443258,3602,0.712659633536924
964689474,3602,0.712659633536924
225260962,3602,0.712659633536924
401730442,3602,0.712659633536924
369755856,3602,0.712659633536924
141720301,3602,0.7123820099944476
159907380,3602,0.7123820099944476
699689,3602,0.712659633536924
517581241,3602,0.7123820099944476
815634288,3602,0.712659633536924
958331702,3602,0.712659633536924
526514610,3602,0.712659633536924
1132046564,3602,0.7123820099944476
253461233,3602,0.712659633536924
125211182,3602,0.712659633536924
6673802,3602,0.712659633536924
809920524,3602,0.712659633536924
